,display_name,date,new_cases,rolling_average_new_cases_centered
1961,Midwest,2021-08-07,5653.0,14160.857142857143
1962,Midwest,2021-08-08,4764.0,14799.57142857143
1963,Midwest,2021-08-11,23287.0,16512.285714285714
1964,Midwest,2021-08-14,6401.0,17522.714285714286
1965,Midwest,2021-08-19,21938.0,18513.571428571428
1966,Midwest,2021-08-20,26543.0,19332.42857142857
1967,Midwest,2021-08-29,6561.0,23506.14285714286
1968,Midwest,2021-09-06,5155.0,24522.42857142857
1969,Midwest,2021-09-07,48516.0,25385.714285714286
1970,Midwest,2021-09-11,7426.0,27933.714285714286
1971,Midwest,2021-09-14,25042.0,28786.42857142857
1972,Midwest,2021-10-05,22807.0,25535.42857142857
1973,Midwest,2021-10-07,20174.0,25083.85714285714
1974,Midwest,2021-10-08,34940.0,24483.714285714286
1975,Midwest,2021-10-09,6676.0,29851.714285714286
1976,Midwest,2021-10-11,35068.0,29450.285714285717
1977,Midwest,2021-10-14,19006.0,27732.0
1978,Midwest,2021-10-15,24718.0,27678.14285714286
1979,Midwest,2021-10-24,3249.0,19674.714285714286
1980,Midwest,2021-10-28,16680.0,20227.571428571428
1981,Midwest,2021-11-02,21161.0,23584.42857142857
1982,Midwest,2021-11-04,19951.0,23839.571428571428
1983,Midwest,2021-11-07,4620.0,25210.0
1984,Midwest,2021-11-08,37210.0,26102.571428571428
1985,Midwest,2021-11-11,26199.0,28640.571428571428
1986,Midwest,2021-11-19,49061.0,36147.142857142855
1987,Midwest,2021-12-10,56071.0,42636.0
1988,Midwest,2021-12-16,45139.0,42945.28571428572
1989,Midwest,2021-12-17,57368.0,44665.42857142857
1990,Midwest,2021-12-20,80580.0,48525.71428571428
1991,Midwest,2021-12-25,16301.0,55480.0
1992,Midwest,2021-12-28,65048.0,69199.28571428571
1993,Midwest,2021-12-29,102720.0,70729.14285714286
1994,Midwest,2022-01-01,27010.0,90195.57142857143
1995,Midwest,2022-01-08,52409.0,131500.0
1996,Midwest,2022-01-10,225670.0,139124.85714285713
1997,Midwest,2022-01-11,119975.0,142166.0
1998,Midwest,2022-01-12,219810.0,141862.14285714287
1999,Midwest,2022-01-14,198374.0,141913.0
2000,Midwest,2022-01-17,221170.0,152008.14285714287
2001,Midwest,2022-01-20,116352.0,149160.7142857143
2002,Midwest,2022-01-21,190536.0,143818.14285714287
2003,Midwest,2022-01-24,183772.0,113658.85714285714
2004,Midwest,2022-01-26,173495.0,97823.85714285714
2005,Midwest,2022-01-27,85995.0,95803.71428571428
2006,Midwest,2022-01-28,117126.0,85282.28571428571
2007,Midwest,2022-02-01,49591.0,56200.857142857145
2008,Midwest,2022-02-05,10047.0,42851.57142857143
2009,Midwest,2022-02-06,7574.0,34042.857142857145
2010,Midwest,2022-02-07,51771.0,33071.142857142855
2011,Midwest,2022-02-13,4746.0,21780.285714285717
2012,Midwest,2022-02-20,2414.0,13383.57142857143
2013,Midwest,2022-02-22,10864.0,12064.285714285714
2014,Midwest,2022-02-25,16401.0,14612.0
2015,Midwest,2022-03-02,17287.0,9867.428571428572
2016,Midwest,2022-03-06,1403.0,5731.0
2017,Midwest,2022-03-13,1702.0,4994.857142857143
2018,Midwest,2022-03-17,5266.0,4343.857142857143
2019,Midwest,2022-03-18,6714.0,4250.142857142857
2021,West,2020-01-28,6.0,8.571428571428571
2022,West,2020-01-29,4.0,11.0
2023,West,2020-02-04,0.0,4.0
2024,West,2020-02-06,0.0,3.571428571428571
2025,West,2020-02-07,1.0,3.714285714285714
2026,West,2020-02-10,1.0,3.999999999999999
2027,West,2020-02-13,1.0,0.8571428571428571
2028,West,2020-02-16,1.0,0.8571428571428571
2029,West,2020-02-17,1.0,1.0
2030,West,2020-02-20,2.0,2.4285714285714284
2031,West,2020-02-22,5.0,6.0
2032,West,2020-02-25,22.0,11.857142857142858
2033,West,2020-02-26,12.0,17.0
2034,West,2020-03-07,132.0,150.71428571428572
2035,West,2020-03-11,406.0,419.4285714285714
2036,West,2020-03-16,770.0,849.1428571428571
2037,West,2020-03-17,1129.0,928.0
2038,West,2020-03-26,2323.0,1959.857142857143
2039,West,2020-04-07,2662.0,2797.0
2040,West,2020-04-14,2186.0,2725.285714285714
2041,West,2020-04-18,3024.0,2968.285714285714
2042,West,2020-04-20,2357.0,2872.142857142857
2043,West,2020-04-25,3830.0,3286.428571428572
2044,West,2020-04-30,3814.0,3390.142857142857
2045,West,2020-05-13,3985.0,3576.0
2046,West,2020-05-14,3840.0,3598.142857142857
2047,West,2020-05-20,3653.0,3671.571428571429
2048,West,2020-05-23,4263.0,3506.0
2049,West,2020-05-24,2778.0,3684.857142857143
2050,West,2020-05-30,5750.0,4857.857142857143
2051,West,2020-06-04,5427.0,5511.571428571428
2052,West,2020-06-06,6529.0,5720.285714285715
2053,West,2020-06-11,7099.0,6409.0
2054,West,2020-06-14,6063.0,7645.714285714285
2055,West,2020-06-15,5033.0,8229.285714285714
2056,West,2020-06-19,12110.0,10568.285714285714
2057,West,2020-06-22,8286.0,12362.285714285714
2058,West,2020-07-04,14087.0,16030.57142857143
2059,West,2020-07-19,13764.0,16992.14285714286
2060,West,2020-07-24,16718.0,15208.142857142857
2061,West,2020-07-25,17004.0,14827.857142857143
2062,West,2020-08-05,12609.0,11187.285714285714
2063,West,2020-08-12,10042.0,9784.857142857143
2064,West,2020-08-16,7243.0,8836.42857142857
2065,West,2020-08-17,5667.0,8483.142857142857
2066,West,2020-08-20,8405.0,7901.285714285714
2067,West,2020-08-21,9433.0,7817.857142857143
2068,West,2020-08-22,8173.0,7777.0
2069,West,2020-08-23,5779.0,7655.428571428572
2070,West,2020-08-24,5083.0,7641.0
2071,West,2020-08-29,7759.0,6865.714285714285
2072,West,2020-09-08,3822.0,5655.142857142857
2073,West,2020-09-10,6552.0,5735.714285714286
2074,West,2020-09-14,4478.0,6639.142857142857
2075,West,2020-09-15,7113.0,6931.285714285715
2076,West,2020-09-19,7902.0,7391.142857142857
2077,West,2020-09-20,6050.0,7443.0
2078,West,2020-09-24,9244.0,7698.714285714286
2079,West,2020-09-30,8740.0,7897.428571428572
2080,West,2020-10-04,7464.0,8546.0
2081,West,2020-10-05,6648.0,8786.428571428572
2082,West,2020-10-08,10606.0,9251.714285714286
2083,West,2020-10-16,12320.0,10853.714285714286
2084,West,2020-10-23,13954.0,13000.714285714286
2085,West,2020-10-24,11825.0,13175.285714285714
2086,West,2020-10-25,14192.0,13132.142857142857
2087,West,2020-10-30,17878.0,15609.285714285714
2088,West,2020-11-01,18417.0,17797.85714285714
2089,West,2020-11-03,20502.0,19903.85714285714
2090,West,2020-11-09,19075.0,25734.714285714286
2091,West,2020-11-13,33910.0,30449.42857142857
2092,West,2020-11-14,35493.0,31851.285714285717
2093,West,2020-11-21,40868.0,40447.42857142857
2094,West,2020-11-26,35301.0,39517.42857142857
2095,West,2020-11-27,39608.0,39184.142857142855
2096,West,2020-12-05,58219.0,55963.0
2097,West,2020-12-06,44386.0,57451.142857142855
2098,West,2020-12-10,66062.0,61324.71428571428
2099,West,2020-12-11,66717.0,61604.42857142857
2100,West,2020-12-19,75670.0,59157.857142857145
2101,West,2020-12-20,41898.0,58122.42857142857
2102,West,2020-12-30,81248.0,67454.71428571429
2103,West,2021-01-02,39828.0,66009.71428571429
2104,West,2021-01-03,71545.0,65917.14285714286
2105,West,2021-01-07,79311.0,67790.0
2106,West,2021-01-08,72921.0,68186.28571428571
2107,West,2021-01-09,63814.0,64507.142857142855
2108,West,2021-01-19,43670.0,40519.28571428571
2109,West,2021-01-26,33234.0,30174.42857142857
2110,West,2021-01-28,28574.0,27657.14285714285
2111,West,2021-01-31,19291.0,24345.714285714286
2112,West,2021-02-03,23314.0,21213.42857142857
2113,West,2021-02-04,20792.0,20198.14285714286
2114,West,2021-02-26,8847.0,9271.42857142857
2115,West,2021-03-05,9634.0,7978.571428571428
2116,West,2021-03-08,6699.0,7613.571428571428
2117,West,2021-03-09,7981.0,7680.857142857143
2118,West,2021-03-12,10105.0,7259.0
2119,West,2021-03-15,7139.0,6888.428571428572
2120,West,2021-03-27,7625.0,6758.428571428572
2121,West,2021-04-12,8251.0,8055.428571428572
2122,West,2021-04-18,3939.0,7823.857142857143
2123,West,2021-04-19,8843.0,7983.857142857143
2124,West,2021-04-22,9510.0,7976.571428571428
2125,West,2021-04-25,3445.0,7990.857142857143
2126,West,2021-05-05,7659.0,7086.571428571428
2127,West,2021-05-10,8041.0,6462.571428571428
2128,West,2021-05-11,6500.0,6534.285714285715
2129,West,2021-05-16,2547.0,5390.0
2130,West,2021-05-17,5781.0,5306.571428571428
2131,West,2021-05-20,6478.0,4614.714285714286
2132,West,2021-05-21,5707.0,4648.857142857143
2133,West,2021-05-25,5542.0,4891.714285714285
2134,West,2021-05-28,6790.0,4324.428571428572
2135,West,2021-06-04,4541.0,4002.0
2136,West,2021-06-05,3771.0,3846.571428571429
2137,West,2021-06-08,3936.0,3634.714285714286
2138,West,2021-06-12,1460.0,3497.714285714286
2139,West,2021-06-18,3130.0,3328.0
2140,West,2021-06-22,3890.0,3823.142857142857
2141,West,2021-06-28,6237.0,4146.857142857143
2142,West,2021-06-29,4678.0,4221.857142857143
2143,West,2021-07-01,4984.0,4374.571428571428
2144,West,2021-07-02,5154.0,3733.142857142857
2145,West,2021-07-06,9862.0,5434.0
2146,West,2021-07-10,3712.0,7195.428571428572
2147,West,2021-07-13,9771.0,8634.428571428572
2148,West,2021-07-14,10634.0,9042.142857142857
2149,West,2021-07-17,6566.0,10385.285714285714
2150,West,2021-07-20,13930.0,12088.285714285716
2151,West,2021-07-29,21327.0,17098.714285714286
2152,West,2021-08-07,11681.0,21902.571428571428
2153,West,2021-08-08,8430.0,22550.14285714285
2154,West,2021-08-14,12329.0,23560.571428571428
2155,West,2021-08-15,7556.0,23995.714285714286
2156,West,2021-08-17,20138.0,20469.0
2157,West,2021-08-25,38689.0,29065.14285714286
2158,West,2021-08-27,20810.0,30643.571428571428
2159,West,2021-09-06,7767.0,24454.85714285714
2160,West,2021-09-07,57403.0,24941.857142857145
2161,West,2021-09-12,11788.0,25186.714285714286
2162,West,2021-09-26,8496.0,22897.14285714286
2163,West,2021-09-27,44355.0,22243.285714285717
2164,West,2021-09-29,26280.0,22399.714285714286
2165,West,2021-10-02,19620.0,22679.42857142857
2166,West,2021-10-03,4581.0,22837.14285714286
2167,West,2021-10-06,27384.0,21562.0
2168,West,2021-10-11,22062.0,19943.0
2169,West,2021-10-15,19784.0,18989.42857142857
2170,West,2021-10-18,25113.0,16129.142857142857
2171,West,2021-10-19,31805.0,16356.142857142857
2172,West,2021-11-03,18717.0,19834.571428571428
2173,West,2021-11-12,42149.0,19408.0
2174,West,2021-11-14,7083.0,18819.571428571428
2175,West,2021-11-19,19910.0,18197.285714285717
2176,West,2021-11-21,2345.0,18304.714285714286
2177,West,2021-11-26,28608.0,15629.42857142857
2178,West,2021-11-27,4810.0,16296.142857142857
2179,West,2021-12-04,9295.0,19852.57142857143
2180,West,2021-12-13,34163.0,16766.571428571428
2181,West,2021-12-20,34174.0,26962.42857142857
2182,West,2021-12-22,26621.0,33202.0
2183,West,2021-12-25,14968.0,38208.42857142857
2184,West,2021-12-26,12549.0,44839.57142857143
2185,West,2021-12-29,73039.0,78575.85714285714
2186,West,2022-01-01,51668.0,98502.42857142857
2187,West,2022-01-05,57400.0,157809.28571428574
2188,West,2022-01-13,226519.0,181926.0
2189,West,2022-01-15,41565.0,189811.85714285716
2190,West,2022-01-16,107140.0,214194.0
2191,West,2022-01-17,181028.0,204015.2857142857
2192,West,2022-01-19,279860.0,174605.85714285713
2193,West,2022-01-25,109365.0,146406.85714285713
2194,West,2022-01-28,124439.0,113509.14285714286
2195,West,2022-01-30,35412.0,98246.28571428572
2196,West,2022-01-31,160044.0,76764.14285714286
2197,West,2022-02-02,61293.0,73468.85714285714
2198,West,2022-02-03,29931.0,76103.71428571429
2199,West,2022-02-06,53856.0,53097.142857142855
2200,West,2022-02-07,79963.0,55142.57142857143
2201,West,2022-02-15,17500.0,21516.285714285717
2202,West,2022-02-22,22231.0,20850.85714285714
2203,West,2022-03-06,1273.0,10041.57142857143
2204,West,2022-03-11,18261.0,8717.857142857143
2206,Northeast,2020-07-02,2634.0,2099.714285714286
2207,Northeast,2020-07-06,1766.0,2090.0
2208,Northeast,2020-07-07,2248.0,2047.571428571429
2209,Northeast,2020-07-12,1874.0,2357.714285714286
2210,Northeast,2020-07-13,1790.0,2301.142857142857
2211,Northeast,2020-07-14,2677.0,2307.714285714286
2212,Northeast,2020-07-16,2239.0,2274.857142857143
2213,Northeast,2020-07-17,2622.0,2396.285714285714
2214,Northeast,2020-07-23,2621.0,2752.428571428572
2215,Northeast,2020-07-26,2327.0,2898.1428571428573
2216,Northeast,2020-08-03,2102.0,2519.0
2217,Northeast,2020-08-07,2439.0,2389.285714285714
2218,Northeast,2020-08-09,2046.0,2353.285714285714
2219,Northeast,2020-08-10,1927.0,2378.0
2220,Northeast,2020-08-25,1921.0,2182.714285714286
2221,Northeast,2020-08-28,2625.0,2314.428571428572
2222,Northeast,2020-08-30,1886.0,2438.285714285714
2223,Northeast,2020-09-02,2869.0,2549.1428571428573
2224,Northeast,2020-09-03,3075.0,2586.8571428571427
2225,Northeast,2020-09-08,2346.0,2463.8571428571427
2226,Northeast,2020-09-09,2654.0,2517.428571428572
2227,Northeast,2020-09-14,2996.0,2830.8571428571427
2228,Northeast,2020-09-25,3001.0,3079.285714285714
2229,Northeast,2020-09-26,3483.0,3219.1428571428573
2230,Northeast,2020-09-27,3251.0,3440.857142857143
2231,Northeast,2020-09-28,3152.0,3590.428571428572
2232,Northeast,2020-09-30,4439.0,3973.857142857143
2233,Northeast,2020-10-07,4875.0,4693.0
2234,Northeast,2020-10-10,4982.0,4879.714285714285
2235,Northeast,2020-10-13,4874.0,5281.428571428572
2236,Northeast,2020-10-18,5016.0,5596.714285714285
2237,Northeast,2020-10-20,5221.0,5975.142857142857
2238,Northeast,2020-10-22,6616.0,6359.428571428572
2239,Northeast,2020-10-24,7420.0,7083.285714285715
2240,Northeast,2020-10-26,7342.0,7872.142857142857
2241,Northeast,2020-10-30,9561.0,8709.57142857143
2242,Northeast,2020-11-06,12473.0,12083.0
2243,Northeast,2020-11-07,13564.0,13091.714285714286
2244,Northeast,2020-11-11,20722.0,16986.85714285714
2245,Northeast,2020-11-13,20393.0,18553.14285714286
2246,Northeast,2020-11-15,16062.0,19841.14285714286
2247,Northeast,2020-11-22,20177.0,22492.42857142857
2248,Northeast,2020-11-29,21170.0,24645.14285714286
2249,Northeast,2020-12-07,29896.0,34844.857142857145
2250,Northeast,2020-12-08,32289.0,35139.28571428572
2251,Northeast,2020-12-12,35698.0,35785.857142857145
2252,Northeast,2020-12-29,72738.0,36291.857142857145
2253,Northeast,2021-01-01,32247.0,40424.71428571428
2254,Northeast,2021-01-05,55152.0,44070.42857142857
2255,Northeast,2021-01-07,64532.0,44194.857142857145
2256,Northeast,2021-01-10,36546.0,45427.57142857143
2257,Northeast,2021-01-12,42407.0,39364.857142857145
2258,Northeast,2021-01-19,30208.0,33505.42857142857
2259,Northeast,2021-01-21,38874.0,33247.0
2260,Northeast,2021-01-25,31072.0,29957.571428571428
2261,Northeast,2021-01-28,31711.0,29509.14285714285
2262,Northeast,2021-01-30,28788.0,27652.571428571428
2263,Northeast,2021-02-05,23003.0,21055.42857142857
2264,Northeast,2021-02-08,17392.0,21844.714285714286
2265,Northeast,2021-02-09,21195.0,21464.85714285714
2266,Northeast,2021-02-10,21541.0,22427.571428571428
2267,Northeast,2021-02-12,20344.0,19361.0
2268,Northeast,2021-02-21,12885.0,15961.571428571428
2269,Northeast,2021-03-06,16489.0,16127.285714285714
2270,Northeast,2021-03-09,16265.0,14849.857142857143
2271,Northeast,2021-03-11,16650.0,15692.714285714286
2272,Northeast,2021-03-21,12547.0,20011.0
2273,Northeast,2021-04-07,23270.0,20563.42857142857
2274,Northeast,2021-04-08,21938.0,20288.42857142857
2275,Northeast,2021-04-09,23774.0,20321.571428571428
2276,Northeast,2021-04-15,22921.0,19329.85714285714
2277,Northeast,2021-04-16,21152.0,18904.571428571428
2278,Northeast,2021-04-20,13849.0,16006.428571428572
2279,Northeast,2021-04-23,16052.0,13793.0
2280,Northeast,2021-04-26,8393.0,11519.0
2281,Northeast,2021-05-07,8343.0,7789.857142857143
2282,Northeast,2021-05-09,3917.0,6901.142857142857
2283,Northeast,2021-05-11,5495.0,6130.142857142857
2284,Northeast,2021-05-19,4433.0,4219.285714285715
2285,Northeast,2021-05-27,3091.0,2831.8571428571427
2286,Northeast,2021-05-28,3171.0,2442.714285714286
2287,Northeast,2021-06-06,1204.0,1791.0
2288,Northeast,2021-06-07,1405.0,1695.571428571429
2289,Northeast,2021-06-08,1393.0,1599.4285714285716
2290,Northeast,2021-06-10,1753.0,1363.7142857142858
2291,Northeast,2021-06-15,1289.0,1160.857142857143
2292,Northeast,2021-06-16,1263.0,1104.142857142857
2293,Northeast,2021-06-21,1444.0,927.4285714285714
2294,Northeast,2021-06-22,845.0,934.0
2295,Northeast,2021-07-21,3845.0,3270.5714285714284
2296,Northeast,2021-07-23,4286.0,3770.285714285714
2297,Northeast,2021-07-27,4962.0,4931.142857142857
2298,Northeast,2021-07-29,6163.0,5603.857142857143
2299,Northeast,2021-08-04,9627.0,7325.0
2300,Northeast,2021-08-05,9163.0,7786.714285714285
2301,Northeast,2021-08-08,7852.0,9119.57142857143
2302,Northeast,2021-08-24,11126.0,13607.285714285714
2303,Northeast,2021-08-26,8839.0,13227.57142857143
2304,Northeast,2021-09-06,6293.0,13660.285714285714
2305,Northeast,2021-09-14,13787.0,16476.14285714286
2306,Northeast,2021-09-19,4776.0,15947.0
2307,Northeast,2021-09-21,15349.0,16005.285714285714
2308,Northeast,2021-09-23,22097.0,15862.57142857143
2309,Northeast,2021-10-03,6429.0,13844.714285714286
2310,Northeast,2021-10-04,22416.0,14801.42857142857
2311,Northeast,2021-10-05,12457.0,15688.714285714286
2312,Northeast,2021-10-12,18357.0,13858.571428571428
2313,Northeast,2021-10-16,10625.0,13792.57142857143
2314,Northeast,2021-10-17,8279.0,13460.0
2315,Northeast,2021-10-19,12180.0,12970.0
2316,Northeast,2021-10-20,14593.0,12226.0
2317,Northeast,2021-10-24,10826.0,11719.142857142857
2318,Northeast,2021-11-06,5774.0,12997.714285714286
2319,Northeast,2021-11-10,23919.0,17621.428571428572
2320,Northeast,2021-11-12,20593.0,18784.714285714286
2321,Northeast,2021-11-17,27972.0,19234.714285714286
2322,Northeast,2021-11-19,23584.0,20742.14285714286
2323,Northeast,2021-11-24,26566.0,20762.571428571428
2324,Northeast,2021-11-25,18215.0,18514.42857142857
2325,Northeast,2021-12-02,35130.0,28597.285714285717
2326,Northeast,2021-12-03,35449.0,28876.85714285714
2327,Northeast,2021-12-06,39596.0,31185.42857142857
2328,Northeast,2021-12-12,32056.0,35122.142857142855
2329,Northeast,2021-12-14,25444.0,37251.28571428571
2330,Northeast,2021-12-16,50726.0,39835.57142857143
2331,Northeast,2021-12-18,32287.0,47553.42857142857
2332,Northeast,2021-12-22,73443.0,52955.28571428572
2333,Northeast,2021-12-25,9856.0,78327.71428571429
2334,Northeast,2022-01-01,23189.0,144830.0
2335,Northeast,2022-01-03,365298.0,156806.42857142858
2336,Northeast,2022-01-10,279009.0,166967.2857142857
2337,Northeast,2022-01-14,127800.0,123172.85714285714
2338,Northeast,2022-01-19,108084.0,92183.14285714286
2339,Northeast,2022-01-29,40718.0,41214.0
2340,Northeast,2022-02-03,31505.0,27243.0
2341,Northeast,2022-02-21,4132.0,11818.857142857143
2342,Northeast,2022-03-06,2484.0,6432.142857142857
2343,Northeast,2022-03-15,5421.0,4748.0
2346,South,2020-01-26,0.0,0.0
2347,South,2020-01-27,0.0,0.0
2348,South,2020-01-29,0.0,0.0
2349,South,2020-01-30,0.0,0.0
2350,South,2020-01-31,0.0,0.0
2351,South,2020-02-04,0.0,0.0
2352,South,2020-02-06,0.0,0.0
2353,South,2020-02-08,0.0,0.0
2354,South,2020-02-09,0.0,0.0
2355,South,2020-02-10,0.0,0.0
2356,South,2020-02-12,0.0,0.0
2357,South,2020-02-13,0.0,0.0
2358,South,2020-02-19,0.0,0.0
2359,South,2020-02-26,0.0,0.0
2360,South,2020-02-28,0.0,0.1428571428571428
2361,South,2020-03-01,0.0,0.5714285714285714
2362,South,2020-03-03,3.0,2.571428571428571
2363,South,2020-03-05,2.0,5.857142857142857
2364,South,2020-03-06,12.0,12.142857142857142
2365,South,2020-03-08,13.0,23.142857142857142
2366,South,2020-03-09,45.0,29.285714285714285
2367,South,2020-03-13,80.0,92.71428571428572
2368,South,2020-03-21,874.0,959.1428571428572
2369,South,2020-03-22,972.0,1229.0
2370,South,2020-03-30,3181.0,4338.285714285714
2371,South,2020-04-08,6580.0,6316.428571428572
2372,South,2020-04-10,7184.0,6323.714285714286
2373,South,2020-04-12,5229.0,5837.428571428572
2374,South,2020-04-18,5417.0,5665.142857142857
2375,South,2020-04-19,4984.0,5718.0
2376,South,2020-04-28,5791.0,6196.142857142857
2377,South,2020-04-30,6699.0,6614.142857142857
2378,South,2020-05-03,5634.0,6855.428571428572
2379,South,2020-05-07,7541.0,6448.428571428572
2380,South,2020-05-10,5923.0,6481.142857142857
2381,South,2020-05-13,6808.0,6787.571428571428
2382,South,2020-05-14,8214.0,6667.857142857143
2383,South,2020-05-26,6692.0,7606.857142857143
2384,South,2020-05-28,8520.0,7719.857142857143
2385,South,2020-05-29,9984.0,7797.714285714285
2386,South,2020-06-07,7844.0,8801.285714285714
2387,South,2020-06-14,10341.0,11386.57142857143
2388,South,2020-06-22,14395.0,17170.85714285714
2389,South,2020-06-24,21168.0,19859.42857142857
2390,South,2020-06-26,26353.0,21788.14285714286
2391,South,2020-06-28,21588.0,23829.714285714286
2392,South,2020-07-04,30939.0,28663.285714285717
2393,South,2020-07-06,23097.0,30248.0
2394,South,2020-07-09,35978.0,33794.0
2395,South,2020-07-12,36936.0,37138.857142857145
2396,South,2020-07-13,33310.0,37979.0
2397,South,2020-07-14,39042.0,38601.57142857143
2398,South,2020-07-17,43449.0,38672.42857142857
2399,South,2020-07-19,37567.0,38391.0
2400,South,2020-07-21,36131.0,37861.142857142855
2401,South,2020-07-28,34388.0,35458.142857142855
2402,South,2020-07-31,37964.0,33312.28571428572
2403,South,2020-08-07,35212.0,29212.714285714286
2404,South,2020-08-12,28744.0,26517.0
2405,South,2020-08-16,21196.0,24114.285714285717
2406,South,2020-08-17,18533.0,23731.42857142857
2407,South,2020-08-18,22736.0,23164.285714285717
2408,South,2020-08-25,19763.0,20326.285714285717
2409,South,2020-08-29,22315.0,20778.14285714286
2410,South,2020-08-30,17553.0,20233.85714285714
2411,South,2020-09-04,21398.0,19427.85714285714
2412,South,2020-09-10,17433.0,16253.714285714286
2413,South,2020-09-24,17696.0,20763.42857142857
2414,South,2020-09-25,27726.0,19954.14285714285
2415,South,2020-09-27,13323.0,18048.714285714286
2416,South,2020-10-03,24669.0,18070.85714285714
2417,South,2020-10-15,25218.0,21252.42857142857
2418,South,2020-10-17,22930.0,21918.0
2419,South,2020-10-18,19310.0,22083.85714285714
2420,South,2020-10-22,28193.0,24156.42857142857
2421,South,2020-10-26,22697.0,25650.42857142857
2422,South,2020-10-28,26197.0,25557.42857142857
2423,South,2020-11-01,89772.0,37971.42857142857
2424,South,2020-11-03,36522.0,40161.42857142857
2425,South,2020-11-05,36844.0,33099.28571428572
2426,South,2020-11-09,28306.0,35851.71428571428
2427,South,2020-11-14,44551.0,42622.57142857143
2428,South,2020-11-15,41057.0,44602.42857142857
2429,South,2020-11-18,53549.0,50428.142857142855
2430,South,2020-11-19,67499.0,50729.0
2431,South,2020-11-20,55339.0,52363.857142857145
2432,South,2020-11-24,57586.0,49882.857142857145
2433,South,2020-11-25,53858.0,48509.42857142857
2434,South,2020-11-27,57472.0,47511.857142857145
2435,South,2020-11-30,44851.0,54904.0
2436,South,2020-12-03,63327.0,62608.71428571428
2437,South,2020-12-05,66008.0,63483.28571428572
2438,South,2020-12-12,69201.0,69300.42857142857
2439,South,2020-12-22,74653.0,64367.28571428572
2440,South,2020-12-24,71740.0,59317.57142857143
2441,South,2020-12-27,48150.0,64996.71428571428
2442,South,2020-12-28,80037.0,67199.71428571429
2443,South,2020-12-29,82531.0,70732.42857142857
2444,South,2020-12-30,91456.0,77847.85714285714
2445,South,2021-01-05,92587.0,96700.28571428572
2446,South,2021-01-12,85939.0,89272.71428571429
2447,South,2021-01-17,80580.0,80335.14285714286
2448,South,2021-01-18,52250.0,77649.0
2449,South,2021-01-19,53629.0,75493.85714285714
2450,South,2021-02-03,61536.0,57442.142857142855
2451,South,2021-02-05,60952.0,51656.42857142857
2452,South,2021-02-08,30739.0,45430.142857142855
2453,South,2021-02-09,42230.0,43085.28571428572
2454,South,2021-02-18,25693.0,25876.285714285717
2455,South,2021-02-20,30844.0,27274.714285714286
2456,South,2021-02-22,20988.0,29193.0
2457,South,2021-02-24,33052.0,29517.85714285714
2458,South,2021-03-01,16265.0,26234.714285714286
2459,South,2021-03-04,28213.0,23307.14285714286
2460,South,2021-03-05,26678.0,23023.571428571428
2461,South,2021-03-07,15266.0,21092.85714285714
2462,South,2021-03-08,14280.0,20251.285714285717
2463,South,2021-03-12,24107.0,20292.42857142857
2464,South,2021-03-16,19042.0,19486.0
2465,South,2021-03-25,20523.0,19045.85714285714
2466,South,2021-04-09,22505.0,19455.85714285714
2467,South,2021-04-23,20059.0,18327.714285714286
2468,South,2021-04-26,16393.0,17415.285714285714
2469,South,2021-04-29,19080.0,16904.85714285714
2470,South,2021-05-02,9800.0,15526.42857142857
2471,South,2021-05-15,11460.0,11994.857142857143
2472,South,2021-05-25,10727.0,8269.142857142857
2473,South,2021-05-28,8582.0,6079.428571428572
2474,South,2021-05-30,1285.0,6052.0
2475,South,2021-06-07,4900.0,5263.428571428572
2476,South,2021-06-09,10553.0,5517.571428571428
2477,South,2021-06-13,802.0,4642.857142857143
2478,South,2021-06-21,3366.0,3807.714285714286
2479,South,2021-06-23,5846.0,4210.857142857143
2480,South,2021-06-29,4379.0,6061.0
2481,South,2021-07-02,17555.0,5521.571428571428
2482,South,2021-07-03,1698.0,6008.285714285714
2483,South,2021-07-08,9158.0,8964.714285714286
2484,South,2021-07-14,15544.0,25906.14285714286
2485,South,2021-07-15,13085.0,26213.285714285717
2486,South,2021-07-18,3032.0,29925.571428571428
2487,South,2021-07-20,14717.0,16974.285714285714
2488,South,2021-07-24,8793.0,22209.14285714286
2489,South,2021-08-06,189498.0,66648.0
2490,South,2021-08-08,6635.0,68791.85714285714
2491,South,2021-08-09,94864.0,70051.0
2492,South,2021-08-13,212759.0,76308.57142857143
2493,South,2021-08-24,57808.0,87241.14285714286
2494,South,2021-08-25,78793.0,86524.57142857143
2495,South,2021-09-02,71109.0,88428.71428571429
2496,South,2021-09-03,212371.0,77660.14285714286
2497,South,2021-09-08,95334.0,77035.57142857143
2498,South,2021-09-12,5589.0,77973.57142857143
2499,South,2021-09-13,136851.0,76169.57142857143
2500,South,2021-09-16,59478.0,73183.42857142857
2501,South,2021-09-28,40504.0,43677.857142857145
2502,South,2021-09-30,37866.0,42644.857142857145
2503,South,2021-10-01,79769.0,40355.0
2504,South,2021-10-06,43586.0,32984.42857142857
2505,South,2021-10-08,56016.0,29943.714285714286
2506,South,2021-10-12,35668.0,26908.0
2507,South,2021-10-13,36307.0,26841.0
2508,South,2021-10-14,26218.0,26619.571428571428
2509,South,2021-10-15,41520.0,26098.285714285717
2510,South,2021-10-27,30893.0,19075.714285714286
2511,South,2021-10-29,20306.0,18471.571428571428
2512,South,2021-11-06,3781.0,15205.714285714286
